Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
480000,0.27602994,334.6666666666667,3.0390854,12.46211692467332,12.46211692467332,0.84311306,0.07298078,0.00015764555,0.1525485,0.00263217,1.0
490000,0.27088425,328.78125,3.053021,11.47368782630656,11.47368782630656,1.0238036,0.06438878,0.00015451356,0.15150449,0.0025800746,1.0
500000,0.26680383,322.2,3.2175617,12.310033594071864,12.310033594071864,0.953019,0.0723113,0.00015138504,0.15046167,0.002528037,1.0
510000,0.27646104,333.45454545454544,3.092534,12.147047157981433,12.147047157981433,0.8310806,0.06574868,0.00014824927,0.14941642,0.0024758785,1.0
520000,0.26535672,361.1666666666667,3.0760455,11.40162022933364,11.40162022933364,0.6501312,0.0682614,0.00014541816,0.1484727,0.0024287878,1.0
530000,0.25695267,361.11538461538464,2.9086273,10.999673407381543,10.999673407381543,0.49676433,0.06620611,0.00014260458,0.14753485,0.0023819886,1.0
540000,0.24682613,327.1388888888889,2.8612356,9.875403059439527,9.875403059439527,1.0909537,0.07112642,0.00013943395,0.14647797,0.0023292499,1.0
550000,0.242181,323.9655172413793,3.0258865,13.378827906888107,13.378827906888107,0.85940534,0.06820477,0.0001362813,0.14542708,0.0022768113,1.0
560000,0.250256,317.15625,2.9312904,11.82556488028457,11.82556488028457,1.0272989,0.06826961,0.00013347015,0.14449003,0.0022300524,1.0
570000,0.2513069,347.3,2.8291929,11.626645410974179,11.626645410974179,0.79962236,0.06973583,0.00013066734,0.14355575,0.0021834325,1.0
580000,0.23529099,348.10714285714283,2.829747,10.289446701295674,10.289446701295674,0.7909608,0.05799362,0.00012754789,0.14251596,0.0021315455,1.0
590000,0.24923187,339.82142857142856,2.832523,12.077839550163064,12.077839550163064,0.83614933,0.072461165,0.00012442608,0.14147533,0.0020796196,1.0
600000,0.2314642,347.25,2.779797,10.934214512019285,10.934214512019285,0.66468966,0.068236984,0.00012131587,0.14043859,0.0020278862,1.0
610000,0.23928021,344.23333333333335,2.5978966,10.615707145811156,10.615707145811156,0.54085124,0.06849186,0.00011848575,0.13949522,0.0019808118,1.0
620000,0.24823059,346.6896551724138,2.4760168,11.720750144620736,11.720750144620736,0.7204933,0.07242758,0.000115668496,0.13855614,0.0019339513,1.0
630000,0.23146307,359.32142857142856,2.4889982,9.493250304566962,9.493250304566962,0.50062233,0.07094237,0.00011256295,0.13752097,0.0018822958,1.0
640000,0.24599749,354.39285714285717,2.4793067,11.059285947387773,11.059285947387773,0.67991424,0.07088524,0.00010942124,0.13647372,0.0018300386,1.0
650000,0.24336764,347.4193548387097,2.639624,11.375600363314152,11.375600363314152,0.7912281,0.067639336,0.00010629555,0.13543181,0.0017780478,1.0
660000,0.24172722,342.3703703703704,2.7101438,10.290214658581785,10.290214658581785,0.8025068,0.068959996,0.00010348118,0.13449371,0.0017312357,1.0
670000,0.23664433,327.19354838709677,2.8619251,13.084032643466227,13.084032643466227,0.90764445,0.07393855,0.00010065122,0.13355038,0.0016841637,1.0
680000,0.23094854,351.74074074074076,2.965803,11.61918550191654,11.61918550191654,0.75305194,0.069630906,9.751627e-05,0.1325054,0.0016320193,1.0
690000,0.24106215,321.0967741935484,2.8552406,13.72824224697486,13.72824224697486,0.8724078,0.069802605,9.4393996e-05,0.13146463,0.0015800854,1.0
700000,0.2177284,370.64285714285717,2.9159431,9.356380244791508,9.356380244791508,0.54528415,0.070882216,9.126524e-05,0.13042173,0.0015280436,1.0
710000,0.24391036,315.43333333333334,2.8434083,12.694333637641234,12.694333637641234,1.150835,0.06338929,8.844083e-05,0.12948026,0.0014810644,1.0
720000,0.23620728,339.3225806451613,2.828758,11.036200305819511,11.036200305819511,0.5096809,0.07496001,8.5636886e-05,0.12854561,0.0014344255,1.0
730000,0.23443313,362.52,2.7275944,9.457096436562447,9.457096436562447,0.73480994,0.066837646,8.2505365e-05,0.12750177,0.0013823377,1.0
740000,0.238668,354.1111111111111,2.5992334,10.270339554042689,10.270339554042689,0.6705662,0.07003467,7.935489e-05,0.1264516,0.0013299349,1.0
750000,0.22926922,333.17241379310343,2.653531,12.545258958278032,12.545258958278032,0.8253793,0.07023723,7.651103e-05,0.12550364,0.0012826321,1.0
760000,0.22664239,363.4,2.681238,10.570460212379693,10.570460212379693,0.6766513,0.065625556,7.369605e-05,0.12456532,0.0012358094,1.0
770000,0.23065473,341.375,2.5914214,11.379890888230875,11.379890888230875,0.6762351,0.06820505,7.0591406e-05,0.12353043,0.001184169,1.0
780000,0.22823776,336.2,2.78483,11.808416970695058,11.808416970695058,0.8404338,0.06432784,6.747249e-05,0.12249081,0.0011322909,1.0
790000,0.23045552,329.03125,2.8661819,13.504437768831849,13.504437768831849,0.9971821,0.06469475,6.432453e-05,0.12144148,0.0010799298,1.0
800000,0.24001375,331.46666666666664,3.059606,13.327758937945653,13.327758937945653,0.7653016,0.067402065,6.148411e-05,0.12049467,0.0010326842,1.0
810000,0.23087643,318.0625,3.1769645,13.155227631104715,13.155227631104715,0.9061245,0.07271024,5.8670546e-05,0.11955682,0.0009858853,1.0
820000,0.22960144,339.5357142857143,3.1529653,12.257214546070568,12.257214546070568,0.75273186,0.069320545,5.553938e-05,0.11851311,0.00093380373,1.0
830000,0.23087092,331.6666666666667,3.0375955,12.81988360757629,12.81988360757629,1.0005776,0.06985095,5.2406547e-05,0.117468834,0.0008816941,1.0
840000,0.22202663,347.9310344827586,2.95971,11.715241657248859,11.715241657248859,0.64498675,0.06880613,4.929434e-05,0.11643143,0.00082992774,1.0
850000,0.22607729,328.3666666666667,2.9329538,14.161417085429033,14.161417085429033,1.1401138,0.06779294,4.6490193e-05,0.1154967,0.00078328536,1.0
860000,0.21475445,333.1034482758621,2.9759865,10.545379518434919,10.545379518434919,0.9071539,0.06799173,4.368777e-05,0.114562556,0.00073667173,1.0
870000,0.21259105,336.93333333333334,2.9913814,12.673100260520975,12.673100260520975,0.8579565,0.07578022,4.053429e-05,0.113511406,0.00068421883,1.0
880000,0.22940534,346.9655172413793,2.8895903,11.096827771129279,11.096827771129279,0.69605905,0.06626016,3.741304e-05,0.112470984,0.00063230196,1.0
890000,0.22229685,348.55172413793105,2.9004319,12.131714494100638,12.131714494100638,0.7998498,0.07012158,3.428392e-05,0.11142794,0.0005802543,1.0
900000,0.22264963,343.6,2.887749,11.651258350620347,11.651258350620347,0.82628286,0.069793954,3.1464537e-05,0.11048815,0.00053335866,1.0
910000,0.21610552,326.4516129032258,2.8492408,9.908484172196157,9.908484172196157,0.8883133,0.0692196,2.8649612e-05,0.10954984,0.00048653697,1.0
920000,0.23242742,327.83870967741933,2.8668108,12.130935730592858,12.130935730592858,0.88520825,0.06736116,2.5519354e-05,0.10850642,0.0004344703,1.0
930000,0.23425215,331.15625,2.9502964,12.967937829322182,12.967937829322182,0.77131915,0.070409045,2.2388613e-05,0.107462846,0.00038239564,1.0
940000,0.21558157,345.85185185185185,2.9957724,12.041666868798158,12.041666868798158,0.76101255,0.074833035,1.9259613e-05,0.10641984,0.00033034998,1.0
950000,0.22227407,330.55172413793105,2.9422548,11.36480380195592,11.36480380195592,0.98387665,0.073808126,1.6449623e-05,0.10548318,0.00028361045,1.0
960000,0.22120824,344.19354838709677,2.858235,11.377328339382075,11.377328339382075,0.64123726,0.07070822,1.36224935e-05,0.1045408,0.00023658585,1.0
970000,0.22072619,345.25925925925924,2.9168165,11.672741033964687,11.672741033964687,0.7593273,0.06921832,1.045438e-05,0.103484765,0.00018388956,1.0
980000,0.2160784,322.0967741935484,2.93794,11.37103252028746,11.37103252028746,1.0184138,0.06495001,7.330418e-06,0.10244344,0.00013192766,1.0
990000,0.23292093,347.76666666666665,2.8454072,10.312633630385001,10.312633630385001,0.6996074,0.06522857,4.5122492e-06,0.10150405,8.5052096e-05,1.0
1000000,0.2372325,327.44827586206895,2.8214538,12.714845090590675,12.714845090590675,0.8756868,0.0684666,1.6871769e-06,0.10056236,3.8061717e-05,1.0
