Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
680000,0.26220602,35.400735294117645,8.17317,9.789876185496057,9.789876185496057,0.7280956,0.06534502,0.00019863348,0.16621116,0.0033139356,1.0
690000,0.2549953,36.55263157894737,8.085492,9.433608957157364,9.433608957157364,1.6466902,0.06732534,0.00019724,0.16574664,0.0032907578,1.0
700000,0.2649894,37.73106060606061,8.038063,9.49789832179783,9.49789832179783,1.4724454,0.072486416,0.00019584436,0.16528143,0.0032675434,1.0
710000,0.28122845,37.17338709677419,7.9827104,9.641322718925744,9.641322718925744,0.868114,0.07141328,0.00019429994,0.16476664,0.003241855,1.0
720000,0.27509794,40.15261044176707,8.003307,9.474634672204653,9.474634672204653,1.0199982,0.07106842,0.00019275318,0.16425104,0.0032161265,1.0
730000,0.30278784,40.72268907563025,7.8181767,9.32702941138874,9.32702941138874,1.7333114,0.06997304,0.00019119533,0.16373175,0.003190215,1.0
740000,0.25322303,37.053231939163496,7.862037,9.733063723522289,9.733063723522289,0.8073179,0.071096815,0.00018963337,0.1632111,0.0031642343,1.0
750000,0.25657514,37.7992125984252,7.870631,9.585436777897584,9.585436777897584,1.138297,0.07021962,0.00018823869,0.1627462,0.003141036,1.0
760000,0.22717015,34.57785467128028,8.031834,9.779243778771368,9.779243778771368,0.5793506,0.07159029,0.0001868499,0.16228327,0.0031179355,1.0
770000,0.25204805,35.431906614785994,8.026372,9.627102527694943,9.627102527694943,0.9615574,0.067342624,0.00018529824,0.16176607,0.0030921265,1.0
780000,0.2517832,41.98760330578512,7.7931166,9.466710628612052,9.466710628612052,0.89839536,0.07001401,0.00018374788,0.16124928,0.0030663384,1.0
790000,0.22593452,36.60526315789474,7.9680686,9.63186719688706,9.63186719688706,1.1835488,0.072546385,0.00018219721,0.16073237,0.0030405459,1.0
800000,0.27395114,47.88151658767772,7.575503,9.11721544794774,9.11721544794774,1.121806,0.07101007,0.00018064553,0.16021515,0.0030147359,1.0
810000,0.2766182,37.003921568627455,7.7882633,9.731623184279753,9.731623184279753,0.7898896,0.06835779,0.00017924585,0.1597486,0.0029914551,1.0
820000,0.3011675,43.55855855855856,7.5008273,9.240369417310298,9.240369417310298,1.4028132,0.064664856,0.00017785166,0.15928388,0.0029682652,1.0
830000,0.2602103,36.99625468164794,7.722289,9.647074695120551,9.647074695120551,1.2550375,0.0668524,0.00017630297,0.15876764,0.002942505,1.0
840000,0.23607033,34.867383512544805,7.861092,9.692507236983095,9.692507236983095,0.78908336,0.06522717,0.0001747564,0.15825209,0.00291678,1.0
850000,0.2461638,36.492248062015506,7.984259,9.864734196419382,9.864734196419382,0.5731437,0.07310538,0.0001732048,0.15773492,0.002890972,1.0
860000,0.24393368,38.09505703422053,8.008483,9.754303100829324,9.754303100829324,0.6149498,0.07207722,0.0001716515,0.15721714,0.0028651352,1.0
870000,0.23622048,35.82592592592592,8.084714,9.770600051294874,9.770600051294874,0.7251511,0.06817891,0.00017026086,0.1567536,0.0028420046,1.0
880000,0.2828687,41.46610169491525,7.712565,9.370630243659523,9.370630243659523,1.1108859,0.07143055,0.00016886448,0.15628815,0.0028187782,1.0
890000,0.33926895,42.93953488372093,7.539764,9.161807840092237,9.161807840092237,1.7393141,0.0658053,0.00016730817,0.15576938,0.0027928916,1.0
900000,0.34804073,44.31944444444444,7.444456,8.910494755490035,8.910494755490035,1.6482055,0.0665292,0.00016575369,0.1552512,0.0027670353,1.0
910000,0.3179451,42.48347107438016,7.4954705,9.211706246648516,9.211706246648516,1.5951097,0.06964562,0.00016420413,0.1547347,0.002741261,1.0
920000,0.29075164,37.98412698412698,7.75189,9.662221451227373,9.662221451227373,1.2276204,0.07051591,0.00016265323,0.15421772,0.0027154642,1.0
930000,0.28209183,37.208955223880594,7.878383,9.615558164787203,9.615558164787203,1.0697975,0.068365745,0.00016126086,0.1537536,0.002692305,1.0
940000,0.2646709,34.265957446808514,8.099314,9.653354699254459,9.653354699254459,0.5481659,0.06883432,0.00015987053,0.15329015,0.0026691786,1.0
950000,0.28004086,38.732283464566926,8.082788,9.680666755461225,9.680666755461225,0.97352695,0.06619986,0.00015831224,0.15277073,0.0026432588,1.0
960000,0.27538472,36.22352941176471,8.020257,9.725419028491826,9.725419028491826,0.74297196,0.06437284,0.0001567591,0.15225302,0.002617425,1.0
970000,0.28302595,42.493449781659386,7.76749,9.491397184975769,9.491397184975769,1.135707,0.06799382,0.00015520815,0.15173605,0.002591628,1.0
980000,0.29198244,42.95132743362832,7.6659765,9.48742778124535,9.48742778124535,0.9403782,0.06641692,0.00015365519,0.15121838,0.0025657967,1.0
990000,0.27399775,38.47450980392157,7.830055,9.619153022590805,9.619153022590805,0.83550984,0.07029286,0.0001522572,0.15075237,0.0025425435,1.0
